BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,1, ,S2, 441 EAST 180TH STREET                     ,            ,10457,2,1,3,1166,3306,1946, 1 , S2 ,90000,11/15/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,1, ,S2, 441 EAST 180 STREET                       ,            ,10457,2,1,3,1166,3306,1946, 1 , S2 ,20000,6/8/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3037,47, ,B2, 4440 PARK AVENUE                          ,            ,10457,2,0,2,2550,1662,1899, 1 , B2 ,446100,2/17/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,19, ,B3, 466 EAST 185TH STREET                     ,            ,10458,2,0,2,1800,1944,1910, 1 , B3 ,475000,2/1/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,20, ,B3, 468 EAST 185TH STREET                     ,            ,10458,2,0,2,1800,1944,1910, 1 , B3 ,540000,11/10/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,20, ,B3, 468 EAST 185TH STREET                     ,            ,10458,2,0,2,1800,1944,1910, 1 , B3 ,325000,6/21/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,30, ,B1, 2325 WASHINGTON AVENUE                    ,            ,10458,2,0,2,741,2845,2006, 1 , B1 ,0,9/7/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,30, ,B1, 2325 WASHINGTON AVENUE                    ,            ,10458,2,0,2,741,2845,2006, 1 , B1 ,0,9/7/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3039,44, ,B1, 444 EAST 186 STREET                       ,            ,10458,2,0,2,2000,2060,1901, 1 , B1 ,0,3/8/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3041,32, ,C0, 455 EAST 187 STREET                       ,            ,10458,3,0,3,2550,3129,1910, 1 , B9 ,390000,8/1/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,16, ,B3, 2060 BATHGATE AVENUE                      ,            ,10457,2,0,2,1429,1872,1910, 1 , B3 ,425000,11/22/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3045,110, ,B1, 2044 BATHGATE AVENUE                      ,            ,10457,2,0,2,2785,1710,1998, 1 , B1 ,0,5/25/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,  ,3050,73, ,  , 2271 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , B2 ,800000,4/21/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,82, ,B2, 2253 BATHGATE AVENUE                      ,            ,10457,2,0,2,3888,2691,1901, 1 , B2 ,0,8/4/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,93, ,B2, 2238 BASSFORD AVENUE                      ,            ,10457,2,0,2,1301,2300,1901, 1 , B2 ,495000,10/31/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2, 2240 BASSFORD AVENUE                      ,            ,10457,2,0,2,1300,2300,1901, 1 , B2 ,465000,1/18/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3050,94, ,B2, 2240 BASSFORD AVE                         ,            ,10457,2,0,2,1300,2300,1901, 1 , B2 ,0,1/18/2006
2,BATHGATE                 ,02  TWO FAMILY HOMES                        ,1,3053,5, ,B9, 509 EAST 183 STREET                       ,            ,10458,2,0,2,1420,1870,1901, 1 , B9 ,480000,2/24/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2897,53, ,C0, 412 EAST 173 STREET                       ,            ,10457,3,0,3,2353,3216,1908, 1 , C0 ,582000,6/8/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,2897,53, ,C0, 412 EAST 173RD STREET                     ,            ,10457,3,0,3,2353,3216,1908, 1 , C0 ,295000,1/4/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1, 412 EAST 175TH                            ,            ,10457,0,0,0,2708,0,0, 1 , C0 ,570000,5/22/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1, 412 EAST 175 STREET                       ,            ,10457,0,0,0,2708,0,0, 1 , C0 ,330000,5/22/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,4,2899,49, ,V1, 412 EAST 175 STREET                       ,            ,10457,0,0,0,2708,0,0, 1 , C0 ,144000,5/22/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3029,28, ,C0, 2092 WEBSTER AVE                          ,            ,10457,3,0,3,2122,3510,1899, 1 , C0 ,0,6/5/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3029,28, ,C0, 2092 WEBSTER AVENUE                       ,            ,10457,3,0,3,2122,3510,1899, 1 , C0 ,0,3/16/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,37, ,C0, 4418 PARK AVENUE                          ,            ,10457,3,0,3,3525,3290,1899, 1 , C0 ,100,12/31/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,39, ,C0, 4422 PARK AVENUE                          ,            ,10457,3,0,3,3525,2928,1899, 1 , C0 ,395000,11/13/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,97, ,C0, 2143 WASHINGTON AVENUE                    ,            ,10457,3,0,3,2755,3366,1899, 1 , C0 ,440000,4/5/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3037,140, ,C0, 2139 WASHINGTON AVE                       ,            ,10457,3,0,3,2670,2970,1899, 1 , C0 ,480000,4/13/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,22, ,C0, 460 EAST 183RD                            ,            ,10458,3,0,3,1485,1536,1910, 1 , C0 ,410000,6/22/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,22, ,C0, 460 EAST 183RD STREET                     ,            ,10458,3,0,3,1485,1536,1910, 1 , C0 ,0,3/3/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,124, ,C0, 466 EAST 183RD ST                         ,            ,10458,3,0,3,1204,2889,2004, 1 , C0 ,649000,6/15/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,125, ,C0, 468 EAST 183RD ST                         ,            ,10458,3,0,3,1216,2916,2004, 1 , C0 ,649000,6/15/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3038,126, ,C0, 470 EAST 183RD ST                         ,            ,10458,3,0,3,1278,2955,2004, 1 , C0 ,649000,6/15/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3039,13, ,C0, 456 EAST 185TH STREET                     ,            ,10458,3,0,3,1650,2016,1910, 1 , C0 ,392200,9/29/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3040,13, ,C0, 458 EAST 187TH STREET                     ,            ,10458,3,0,3,1650,1776,1910, 1 , C0 ,340500,8/23/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,56, ,C0, 1976 BATHGATE AVENUE                      ,            ,10457,3,0,3,1493,2430,1931, 1 , C0 ,485000,8/1/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3044,58, ,C0, 1980 BATHGATE AVENUE                      ,            ,10457,3,0,3,1461,2238,1901, 1 , C0 ,0,5/2/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,47, ,C0, 2063 BATHGATE AVENUE                      ,            ,10457,3,0,3,2422,2400,1901, 1 , C0 ,550000,6/28/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,145, ,C0, 2058 WASHINGTON AVENUE                    ,            ,10457,3,0,3,1995,2901,2000, 1 , C0 ,590000,8/25/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,148, ,C0, 2064 WASHINGTON AVENUE                    ,            ,10457,3,0,3,1995,2901,2000, 1 , C0 ,0,7/26/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3046,151, ,C0, 2055 BATHGATE AVENUE                      ,            ,10457,3,0,3,2012,2901,1999, 1 , C0 ,2510,1/23/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3047,28, ,C0, 2106 BATHGATE AVENUE                      ,            ,10457,3,0,3,1134,4483,2005, 1 , C0 ,620000,11/21/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3047,29, ,C0, 2108 BATHGATE AVENUE                      ,            ,10457,3,0,3,1650,4422,2005, 1 , C0 ,630000,10/30/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3048,4, ,C0, 2162 BATHGATE AVENUE                      ,            ,10457,3,0,3,2634,2573,1901, 1 , C0 ,0,6/5/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,3, ,C0, 2190 WASHINGTON AVENUE                    ,            ,10457,3,0,3,1331,2244,1901, 1 , C0 ,460000,6/23/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3050,6, ,C0, 2196 WASHINGTON AVENUE                    ,            ,10457,3,0,3,1331,2244,1901, 1 , C0 ,0,3/13/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1, 2275 BATHGATE AVENUE                      ,            ,10457,89,0,89,19749,81676,2007, 1 , C0 ,3123830,11/21/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1, 2275 BATHGATE AVENUE                      ,            ,10457,89,0,89,19749,81676,2007, 1 , C0 ,3123830,11/21/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,2,3050,70, ,D1, 2277 BATHGATE AVENUE                      ,            ,10457,89,0,89,19749,81676,2007, 1 , C0 ,700000,7/12/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,118, ,C0, 500 EAST 184 STREET                       ,            ,10458,3,0,3,1257,3915,2005, 1 , C0 ,649000,5/5/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,119, ,C0, 502 EAST 184 STREET                       ,            ,10458,3,0,3,1269,3915,2005, 1 , C0 ,630000,5/19/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,120, ,C0, 504 EAST 184 STREET                       ,            ,10458,3,0,3,1334,3915,2005, 1 , C0 ,675000,7/31/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,121, ,C0, 506 EAST 184 STREET                       ,            ,10458,3,0,3,1269,3915,2005, 1 , C0 ,675000,5/31/2006
2,BATHGATE                 ,03  THREE FAMILY HOMES                      ,1,3053,122, ,C0, 508 EAST 184 STREET                       ,            ,10458,3,0,3,1269,3915,2005, 1 , C0 ,675000,6/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3028,40, ,V1, 412 ALDEN PLACE                           ,            ,10457,0,0,0,1428,0,0, 1 , V2 ,110000,8/2/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,4,3038,20, ,G7, 456 EAST 183 STREET                       ,            ,10458,0,0,0,1485,0,0, 1 , V2 ,20000,3/8/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,69, ,V0, 455 EAST 185TH STREET                     ,            ,10458,0,0,0,1650,0,0, 1 , V0 ,112500,4/20/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,69, ,V0, 455 E. 185TH STREET                       ,            ,10458,0,0,0,1650,0,0, 1 , V0 ,81000,3/9/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3039,105, ,V0, 457 EAST 185 STREET                       ,            ,10458,0,0,0,1666,0,0, 1 , V0 ,109000,11/7/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3044,54, ,C0, 1972 BATHGATE AVENUE                      ,            ,10457,3,0,3,1508,3616,2008, 1 , V0 ,145000,5/31/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,3044,55, ,C0, 1974 BATHGATE AVENUE                      ,            ,10457,3,0,3,1497,3616,2008, 1 , V0 ,145000,5/31/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,3050,30, ,V0, 2259 BASSFORD AVENUE                      ,            ,10457,0,0,0,986,0,0, 1 , V0 ,110000,5/31/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,72, ,  , 2273 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,72, ,  , 2273 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,73, ,  , 2271 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,73, ,  , 2271 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  , 2269 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  , 2269 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,0,11/21/2006
2,BATHGATE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,3050,74, ,  , 2269 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , V0 ,450000,4/21/2006
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,1,3041,33, ,G0, EAST 187 STREET                           ,            ,10458,0,0,0,2550,0,0, 1 , G0 ,0,8/1/2006
2,BATHGATE                 ,06  TAX CLASS 1 - OTHER                     ,  ,3046,43, ,  , 2067 BATHGATE AVENUE                      ,            ,10457,0,0,0,0,0,0, 1 , G0 ,265000,7/25/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,2923,14, ,C2, 1840 BATHGATE AVENUE                      ,            ,10457,5,0,5,3245,4450,1931, 2 , C2 ,200000,5/25/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,2924,6, ,C1, 1874 BATHGATE AVENUE                      ,            ,10457,7,0,7,1628,5184,1931, 2 , C1 ,0,1/30/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3032,54, ,C1, 4683 PARK AVENUE                          ,            ,10458,8,0,8,4025,9600,1910, 2 , C1 ,650000,5/22/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3035,23, ,C1, 446 EAST 179 STREET                       ,            ,10457,8,0,8,2805,8712,1910, 2 , C1 ,490000,6/29/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3046,26, ,C3, 2088 WASHINGTON AVENUE                    ,            ,10457,4,0,4,2310,2460,1931, 2 , C3 ,574225,11/8/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3047,1, ,C7, 485 EAST 180TH STREET                     ,            ,10451,20,6,26,3372,18279,1919, 2 , C7 ,1700000,9/14/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,9, ,C1, 2170 BATHGATE AVENUE                      ,            ,10457,30,0,30,6962,24200,1925, 2 , C1 ,2066668,9/21/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3048,31, ,C7, 550 EAST 182 STREET                       ,            ,10457,22,2,24,4009,18000,1913, 2 , C7 ,1700000,1/31/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,16, ,C7, 2260 WASHINGTON AVENUE                    ,            ,10457,20,3,23,5693,16200,1927, 2 , C7 ,2150000,2/13/2006
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,86, ,C1, 2235 BATHGATE AVENUE                      ,            ,10457,26,0,26,4672,20400,1915, 2 , C1 ,1740000,11/30/2006
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2929,74, ,D1, 1691 FULTON AVENUE                        ,            ,10457,56,0,56,15649,50760,1926, 2 , D1 ,1852886,10/31/2006
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2929,74, ,D1, 1691 FULTON AVENUE                        ,            ,10457,56,0,56,15649,50760,1926, 2 , D1 ,1852886,10/31/2006
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178 STREET, 2C                   ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,22000,6/30/2006
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2B,2896,95, ,S5, 1538 WEBSTER AVENUE                       ,            ,10457,6,1,7,2858,6458,1931, 2 , S5 ,0,6/23/2006
2,BATHGATE                 ,21  OFFICE BUILDINGS                        ,4,2918,24, ,O9, 1887-97 BATHGATE AVENUE                   ,            ,10457,0,2,2,14527,27974,1931, 4 , O9 ,2843000,2/28/2006
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3027,1, ,K9, 1910 WEBSTER AVENUE                       ,            ,10457,0,12,12,52347,18820,1943, 4 , K9 ,1400000,6/14/2006
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3034,54, ,K1, 451 EAST TREMONT AVENUE                   ,            ,10457,0,1,1,2581,2500,1931, 4 , K1 ,320000,11/8/2006
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3043,84, ,K1, 505-507 EAST TREMONT AVENUE               ,            ,10457,0,2,2,3273,4253,2005, 4 , K1 ,350000,3/31/2006
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3048,54, ,V1, 4409 3 AVENUE                             ,            ,10457,0,0,0,3150,0,0, 4 , K4 ,448000,4/19/2006
2,BATHGATE                 ,27  FACTORIES                               ,4,2900,55, ,G9, 1870 WEBSTER AVENUE                       ,            ,10457,0,2,2,6900,9900,1925, 4 , F9 ,0,11/2/2006
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,31, ,F9, 1883 BATHGATE AVENUE                      ,            ,10457,0,2,2,3070,4450,1931, 4 , F9 ,0,2/3/2006
2,BATHGATE                 ,27  FACTORIES                               ,4,2918,32, ,F9, 1873 BATHGATE AVENUE                      ,            ,10457,0,1,1,3852,3852,1931, 4 , F9 ,0,2/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2918,29, ,G7, 1885 BATHGATE AVENUE                      ,            ,10457,0,0,0,3070,0,0, 4 , G7 ,1300000,2/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,39, ,G6, 3861 3 AVENUE                             ,            ,10457,0,0,0,6133,0,0, 4 , G6 ,0,10/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,42, ,G7, 3 AVENUE                                  ,            ,10457,0,0,0,3873,0,0, 4 , G7 ,0,10/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,2919,43, ,D1, 3859 3 AVENUE                             ,            ,10457,104,0,104,2583,78300,2011, 4 , G7 ,0,10/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2919,44, ,G7, 3857 3 AVENUE                             ,            ,10457,0,0,0,2521,0,0, 4 , G7 ,0,10/3/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2923,13, ,G7, 1838 BATHGATE AVENUE                      ,            ,10457,0,0,0,1891,0,0, 4 , G7 ,0,5/25/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2924,38, ,V1, 4171 3 AVENUE                             ,            ,10457,0,0,0,2557,0,0, 4 , G6 ,490000,2/10/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,2924,42, ,D7, 507 EAST 176 STREET                       ,            ,10457,68,1,69,1440,41824,2008, 4 , G7 ,0,2/10/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3027,32, ,G6, 4243 PARK AVENUE                          ,            ,10457,0,0,0,6490,0,0, 4 , G6 ,0,12/31/2006
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3035,55, ,G7, 455 EAST 178TH STREET                     ,            ,10457,0,0,0,5400,0,0, 4 , G7 ,160000,3/23/2006
