BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,817,85, ,D4," 54 WEST 16TH STREET, 3B                   ",            ,10011,0,0,0,0,0,1955, 2 , D4 ,1200000,6/9/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2C,818,5, ,D4," 55 WEST 16TH   STREET, 2                  ",            ,10011,0,0,0,0,0,1950, 2 , D4 ,1300000,5/26/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,822,45, ,D4," 4 WEST 21ST STREET, 6B                    ",            ,10010,0,0,0,0,0,2005, 2 , D4 ,1450000,3/31/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,822,45, ,D4," 4 WEST 21ST STREET, 11C                   ",            ,10010,0,0,0,0,0,2005, 2 , D4 ,1395000,4/7/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,822,45, ,D4," 4 WEST 21ST   STREET, 5A                  ",            ,10010,0,0,0,0,0,2005, 2 , D4 ,1525000,6/22/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,822,45, ,D4," 4 WEST 21ST STREET, 11B                   ",            ,10010,0,0,0,0,0,2005, 2 , D4 ,1815000,7/28/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,822,45, ,D4," 4 WEST 21ST STREET, 6D                    ",            ,10010,0,0,0,0,0,2005, 2 , D4 ,1695000,12/27/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2C,823,63, ,D4, 36 WEST 22                                ,            ,10010,0,0,0,0,0,1926, 2 , D4 ,995000,5/18/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,827,60, ,D0," 22 WEST 26TH   STREET, 7F                 ",            ,10010,0,0,0,0,0,1910, 2 , D0 ,1850000,9/8/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,827,60, ,D0," 22 WEST 26TH STREET, 4D                   ",            ,10010,0,0,0,0,0,1910, 2 , D0 ,2015000,11/22/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,827,60, ,D0," 22 WEST 26TH   STREET, 9H                 ",            ,10010,0,0,0,0,0,1910, 2 , D0 ,1590000,11/18/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 1507                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,670434,1/13/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 1201                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,645787,1/13/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 19P                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,692537,1/10/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 402                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,541033,1/24/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 504                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,425000,1/18/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 723                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,469934,2/15/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 1123                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,455851,1/20/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 401                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,380000,1/14/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 701                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,522500,1/25/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 804                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,491115,3/8/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, PH-R                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,840257,3/10/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 19U                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,762845,3/22/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 622                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,470747,4/11/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 21E                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,810110,6/6/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 1220                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,801995,6/13/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 21C                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,579242,6/23/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 21S                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,780238,6/23/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 19S                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,2253697,6/21/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 21H                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,865000,8/3/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 17H                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,865571,9/12/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 608                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,650879,9/1/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, PH-D                  ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,885177,9/19/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 17G                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,683096,10/7/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH   STREET, 415                 ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,507500,11/7/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 229                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,693996,11/22/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 20P                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,700000,11/17/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14 STREET, 1224                    ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,355000,12/20/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH   STREET, 17-E                ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,915000,12/14/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,842,7, ,D4," 7 EAST 14TH STREET, 407                   ",            ,10003,0,0,0,0,0,1965, 2 , D4 ,608563,12/16/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,846,71, ,D0," 105 FIFTH AVENUE, 8E                      ",            ,10003,0,0,0,0,0,1907, 2 , D0 ,1350000,2/11/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,846,71, ,D0," 105 FIFTH AVENUE, 11D                     ",            ,10003,0,0,0,0,0,1907, 2 , D0 ,1800000,11/9/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,846,71, ,D0," 105 FIFTH AVENUE, 8 B                     ",            ,10003,0,0,0,0,0,1907, 2 , D0 ,0,12/16/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,847,38, ,D0," 222 PARK AVENUE SOUTH, 10C                ",            ,10003,0,0,0,0,0,1910, 2 , D0 ,1350000,1/14/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,847,38, ,D0," 222 PARK AVENUE SOUTH, 7D                 ",            ,10003,0,0,0,0,0,1910, 2 , D0 ,1400000,3/29/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,847,38, ,D0," 222 PARK AVENUE SOUTH, 11E                ",            ,10003,0,0,0,0,0,1910, 2 , D0 ,2950000,11/18/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,848,12, ,D0," 15 EAST 19TH STREET, 1C                   ",            ,10003,0,0,0,0,0,1920, 2 , D0 ,900000,2/14/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,848,12, ,D0," 889 BROADWAY, 3A                          ",            ,10003,0,0,0,0,0,1920, 2 , D0 ,2950000,6/28/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2C,848,30, ,D0," 43-45 EAST 19TH STREET, 2                 ",            ,10003,0,0,0,0,0,1900, 2 , D0 ,2850000,11/7/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2C,849,20, ,D4," 23 EAST 20TH ST, 3                        ",            ,10003,0,0,0,0,0,1920, 2 , D4 ,0,3/8/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,849,55, ,D0," 30 EAST 21ST STREET, 8A                   ",            ,10010,0,0,0,0,0,1904, 2 , D0 ,1675000,9/2/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,850,57, ,D4," 30 EAST 22ND STREET, 4A                   ",            ,10010,0,0,0,0,0,1925, 2 , D4 ,280000,4/20/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2C,850,58, ,D0," 28 EAST 22ND STREET, 5                    ",            ,10010,0,0,0,0,0,1903, 2 , D0 ,1580000,4/4/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22ND STREET, 2H                   ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,826000,2/11/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22 STREET, 5E                     ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,900000,3/29/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22ND STREET, 9F                   ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,1070000,8/8/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22ND   STREET, 10F                ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,985000,6/27/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22ND ST, 2E                       ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,555000,9/26/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,13, ,D4," 21 EAST 22ND STREET, 6G                   ",            ,10010,0,0,0,0,0,1911, 2 , D4 ,590000,10/11/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,28, ,D4," 33 EAST 22ND STREET, 2D                   ",            ,10010,0,0,0,0,0,1938, 2 , D4 ,510000,6/9/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,851,28, ,D4," 33 EAST 22 STREET, 4B                     ",            ,10010,0,0,0,0,0,1938, 2 , D4 ,530000,6/29/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, PH                     ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,1025000,3/16/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 11D                    ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,0,3/30/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 11A                    ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,410000,4/6/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 4E                     ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,380000,4/19/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 12L                    ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,320000,3/4/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 9I                     ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,860000,5/24/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 6A                     ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,549000,6/16/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVE, 10B                       ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,278000,8/2/2011
1,FLATIRON                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,857,18, ,D4," 66 MADISON AVENUE, 4D                     ",            ,10016,0,0,0,0,0,1930, 2 , D4 ,397000,8/24/2011
1,FLATIRON                 ,12  CONDOS - WALKUP APARTMENTS              ,2,843,1104, ,R2, 15 EAST 15TH   STREET                     ,D           ,10003,1,0,1,0,0,0, 2 , R2 ,4945000,12/23/2011
1,FLATIRON                 ,12  CONDOS - WALKUP APARTMENTS              ,2,843,1104, ,R2, 15 EAST 15TH STREET                       ,D           ,10003,1,0,1,0,0,0, 2 , R2 ,4945000,7/20/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1007, ,R4, 22 WEST 15TH STREET                       ,9A          ,10011,1,0,1,0,0,0, 2 , R4 ,0,1/25/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1018, ,R4, 22 WEST 15TH   STREET                     ,9B          ,10011,1,0,1,0,0,0, 2 , R4 ,0,1/25/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1044, ,R4, 22 WEST 15 STREET                         ,4E          ,10011,1,0,1,0,0,0, 2 , R4 ,720000,2/25/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1054, ,R4, 22 WEST 15TH   STREET                     ,15E         ,10011,1,0,1,0,0,0, 2 , R4 ,790000,3/21/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1070, ,R4, 22 WEST 15TH   STREET                     ,17F         ,10011,1,0,1,0,0,0, 2 , R4 ,0,2/4/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1094, ,R4, 22 WEST 15TH STREET                       ,7I          ,10011,1,0,1,0,0,0, 2 , R4 ,750000,8/29/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1320, ,R4, 50 WEST 15TH   STREET                     ,4E          ,10011,1,0,1,0,0,2008, 2 , R4 ,0,3/25/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1324, ,R4, 50 WEST 15TH   STREET                     ,5D          ,10011,1,0,1,0,0,2008, 2 , R4 ,2295000,8/6/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,816,1339, ,R4, 50 WEST 15TH   STREET                     ,8D          ,10011,1,0,1,0,0,2008, 2 , R4 ,2650000,4/13/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,817,1014, ,R4, 108 FIFTH AVENUE                          ,6B          ,10011,1,0,1,0,0,1986, 2 , R4 ,1560000,12/9/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,817,1024, ,R4, 108 FIFTH AVENUE                          ,9C          ,10011,1,0,1,0,0,1986, 2 , R4 ,975000,8/15/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,817,1045, ,R4, 108 5 AVENUE                              ,17C         ,10011,1,0,1,0,0,1986, 2 , R4 ,895000,4/1/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,819,1015, ,R4, 12 WEST 18TH   STREET                     ,8E          ,10011,1,0,1,0,0,0, 2 , R4 ,2000000,6/7/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,819,1405, ,R4, 32 WEST 18 STREET                         ,3B          ,10011,1,0,1,0,0,0, 2 , R4 ,4200000,6/30/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,819,1410, ,R4, 32 WEST 18 STREET                         ,5A          ,10011,1,0,1,0,0,0, 2 , R4 ,3850000,4/19/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1209, ,R4, 8 WEST 19TH   STREET                      ,R9          ,10011,1,0,1,0,0,0, 2 , R4 ,0,7/15/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1307, ,R4, 16 WEST 19TH   STREET                     ,3-A         ,10011,1,0,1,0,0,0, 2 , R4 ,520000,8/2/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1308, ,R4, 16 WEST 19TH   STREET                     ,3-B         ,10011,1,0,1,0,0,0, 2 , R4 ,880000,8/15/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1317, ,R4, 16 WEST 19TH   STREET                     ,5-A         ,10011,1,0,1,0,0,0, 2 , R4 ,535000,11/17/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1334, ,R4, 16 WEST 19TH   STREET                     ,7-F         ,10011,1,0,1,0,0,0, 2 , R4 ,1190000,5/6/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1336, ,R4, 16-20 WEST 19TH   STREET                  ,8-B         ,10011,1,0,1,0,0,0, 2 , R4 ,720000,5/19/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1353, ,R4, 16 WEST 19TH   STREET                     ,11-A        ,10011,1,0,1,0,0,0, 2 , R4 ,1455000,8/5/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1357, ,R4, 16 WEST 19TH   STREET                     ,12-B        ,10011,1,0,1,0,0,0, 2 , R4 ,5600375,1/20/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,820,1358, ,R4, 16 WEST 19TH   STREET                     ,12-C        ,10011,1,0,1,0,0,1906, 2 , R4 ,0,1/20/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1306, ,R4, 650 AVENUE OF THE AMER                    ,2E          ,10011,1,0,1,0,0,1906, 2 , R4 ,2050000,8/2/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1307, ,R4, 650 AVENUE OF THE AMER                    ,2F          ,10011,1,0,1,0,0,1906, 2 , R4 ,2723818,9/1/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1310, ,R4, 650 SIXTH AVENUE                          ,2J          ,10011,1,0,1,0,0,1906, 2 , R4 ,1325000,7/21/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1312, ,R4, 650 SIXTH AVENUE                          ,2L          ,10011,1,0,1,0,0,1906, 2 , R4 ,0,5/6/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1312, ,R4, 650 AVENUE OF THE AMER                    ,2L          ,10011,1,0,1,0,0,1906, 2 , R4 ,1247356,1/7/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1314, ,R4, 650 AVENUE OF THE AMER                    ,3A          ,10011,1,0,1,0,0,1906, 2 , R4 ,1465261,4/12/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1316, ,R4, 650 AVENUE OF THE AMER                    ,3C          ,10011,1,0,1,0,0,1906, 2 , R4 ,927982,4/28/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1318, ,R4, 650 AVENUE OF THE AMER                    ,3E          ,10011,1,0,1,0,0,1906, 2 , R4 ,2238614,6/28/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1326, ,R4, 650 AVENUE OF THE AMER                    ,3N          ,10011,1,0,1,0,0,1906, 2 , R4 ,982611,3/24/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1327, ,R4, 650 AVENUE OF THE AMER                    ,4A          ,10011,1,0,1,0,0,1906, 2 , R4 ,1491736,6/27/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1329, ,R4, 650 AVENUE OF THE AMER                    ,4C          ,10011,1,0,1,0,0,1906, 2 , R4 ,999921,11/15/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1344, ,R4, 650 AVENUE OF THE AMER                    ,5E          ,10011,1,0,1,0,0,1906, 2 , R4 ,2050000,3/11/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1351, ,R4, 650 AVENUE OF THE AMER                    ,5M          ,10011,1,0,1,0,0,1906, 2 , R4 ,1564143,3/11/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1353, ,R4, 650 AVENUE OF THE AMER                    ,6A          ,10011,1,0,1,0,0,1906, 2 , R4 ,1583378,9/15/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1355, ,R4, 650 AVENUE OF THE AMER                    ,6C          ,10011,1,0,1,0,0,1906, 2 , R4 ,974974,6/3/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1357, ,R4, 650 AVENUE OF THE AMER                    ,6E          ,10011,1,0,1,0,0,1906, 2 , R4 ,1960000,2/25/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1358, ,R4, 650 AVENUE OF THE AMER                    ,6F          ,10011,1,0,1,0,0,1906, 2 , R4 ,3050000,7/29/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1359, ,R4, 650 AVENUE OF THE AMER                    ,6G          ,10011,1,0,1,0,0,1906, 2 , R4 ,1415000,3/23/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1361, ,R4, 650 AVENUE OF THE AMER                    ,6J          ,10011,1,0,1,0,0,1906, 2 , R4 ,1130257,4/29/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,821,1364, ,R4, 650 AVENUE OF THE AMER                    ,6M          ,10011,1,0,1,0,0,1906, 2 , R4 ,1575000,5/6/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,822,1303, ,R4, 15 WEST 20TH   STREET                     ,2B          ,10011,1,0,1,0,0,1906, 2 , R4 ,2200000,4/11/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,822,1308, ,R4, 15 WEST 20TH   STREET                     ,5A          ,10011,1,0,1,0,0,1906, 2 , R4 ,2330000,6/20/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,823,1212, ,R4, 31 WEST 21ST   STREET                     ,11PH        ,10010,1,0,1,0,0,0, 2 , R4 ,14600000,7/21/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,824,1004, ,R4, 186 FIFTH AVENUE                          ,RU-4        ,10010,1,0,1,0,0,1883, 2 , R4 ,2120000,4/7/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1110, ,R4, 15 UNION SQUARE WEST                      ,5,10003,1,0,1,0,0,1900, 2 , R4 ,2450000,9/1/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1114, ,R4, 15 UNION SQUARE WEST                      ,9,10003,1,0,1,0,0,1900, 2 , R4 ,5083746,5/19/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1117, ,R4, 15 UNION SQUARE WEST                      ,12,10003,1,0,1,0,0,1900, 2 , R4 ,3908231,5/19/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1120, ,R4, 15 UNION SQUARE WEST                      ,15,10003,1,0,1,0,0,1900, 2 , R4 ,5091250,1/10/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1121, ,R4, 15 UNION SQUARE WEST                      ,16,10003,1,0,1,0,0,1900, 2 , R4 ,7600000,7/19/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1122, ,R4, 15 UNION SQUARE WEST                      ,17,10003,1,0,1,0,0,1900, 2 , R4 ,2392887,3/29/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1123, ,R4, 15 UNION SQUARE WEST                      ,18,10003,1,0,1,0,0,1900, 2 , R4 ,5243987,11/17/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1124, ,R4, 15 UNION SQUARE WEST                      ,19,10003,1,0,1,0,0,1900, 2 , R4 ,0,11/17/2011
1,FLATIRON                 ,13  CONDOS - ELEVATOR APARTMENTS            ,2,842,1125, ,R4, 15 UNION SQUARE WEST                      ,20,10003,1,0,1,0,0,1900, 2 , R4 ,5125000,4/18/2011
