BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3039,60, ,C1, 2357 WASHINGTON AVENUE                    ,            ,10458,12,0,12,3276,9792,1911, 2 , C1 ,700000,1/31/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3040,10, ,C1, 452 EAST 187TH STREET                     ,            ,10458,27,0,27,5000,22000,1926, 2 , C1 ,1625000,4/23/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,2, ,C1, 4678 PARK AVENUE                          ,            ,10458,8,0,8,3417,9360,1910, 2 , C1 ,0,10/1/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,3, ,C1, 4682 PARK AVENUE                          ,            ,10458,8,0,8,3425,9360,1910, 2 , C1 ,0,10/1/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3041,28, ,C1, 457 EAST 187TH STREET                     ,            ,10458,47,0,47,10250,44000,1926, 2 , C1 ,2615700,5/1/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3050,20, ,C1, 2268 WASHINGTON AVENUE                    ,            ,10457,20,0,20,4750,14900,1910, 2 , C1 ,1309000,10/31/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,25, ,C1, 505 EAST 184TH STREET                     ,            ,10458,32,0,32,5148,22550,1910, 2 , C1 ,2029000,10/31/2007
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2,3053,74, ,C7, 2334 WASHINGTON AVENUE                    ,            ,10458,32,2,34,6675,32400,1920, 2 , C7 ,2160000,10/31/2007
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,2897,127, ,D1, 425 CLAREMONT PARKWAY                     ,            ,10457,46,0,46,12598,56700,2005, 2 , D1 ,0,8/9/2007
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178TH STREET, 5E                 ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,21000,2/13/2007
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4," 495 EAST 178TH STREET, 4C                 ",            ,10457,0,0,0,0,0,1941, 2 , D4 ,10257,2/5/2007
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4," 495 EAST 178TH STREET, 6E                 ",            ,10457,0,0,0,0,0,1941, 2 , D4 ,6555,1/2/2007
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4," 495 EAST 178TH STREET, 6E                 ",            ,10457,0,0,0,0,0,1941, 2 , D4 ,19434,7/26/2007
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4," 495 EAST 178TH STREET, 5E                 ",            ,10457,0,0,0,0,0,1941, 2 , D4 ,8223,12/27/2007
2,BATHGATE                 ,14  RENTALS - 4-10 UNIT                     ,2A,3035,44, ,S9, 1969 WASHINGTON AVENUE                    ,            ,10457,2,3,5,6888,3157,1931, 2 , S9 ,675000,9/6/2007
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,20, ,K1, 456 EAST TREMONT AVE                      ,            ,10457,0,2,2,3491,1700,1956, 4 , K1 ,30000,4/12/2007
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3027,16, ,K9, 1940 WEBSTER AVENUE                       ,            ,10457,0,7,7,11963,16426,1943, 4 , K9 ,3500000,6/5/2007
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3039,21, ,K1, 2345 WASHINGTON AVENUE                    ,            ,10458,0,1,1,4239,4239,1931, 4 , K1 ,1250000,8/10/2007
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,3048,54, ,V1, 4409 3 AVENUE                             ,            ,10457,0,0,0,3150,0,0, 4 , K4 ,820000,7/31/2007
2,BATHGATE                 ,27  FACTORIES                               ,4,2908,13, ,F4, 4144 PARK AVENUE                          ,            ,10457,0,1,1,6799,6799,1925, 4 , F4 ,875000,6/26/2007
2,BATHGATE                 ,27  FACTORIES                               ,4,3044,73, ,F1, 4309 3 AVENUE                             ,            ,10457,0,1,1,8288,16380,1931, 4 , F1 ,1300000,3/12/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2904,12, ,G9, 3884 PARK AVENUE                          ,            ,10457,0,1,1,11265,11265,1931, 4 , G9 ,0,9/19/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,2924,38, ,V1, 4171 3 AVENUE                             ,            ,10457,0,0,0,2557,0,0, 4 , G6 ,0,5/23/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,2924,42, ,D7, 507 EAST 176 STREET                       ,            ,10457,68,1,69,1440,41824,2008, 4 , G7 ,0,5/23/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3037,7, ,G9, 4394 PARK AVENUE                          ,            ,10457,0,2,2,6825,6825,1991, 4 , G2 ,781000,3/12/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3037,7, ,G9, 4394 PARK AVENUE                          ,            ,10457,0,2,2,6825,6825,1991, 4 , G2 ,0,3/12/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3037,7, ,G9, 4394 PARK AVENUE                          ,            ,10457,0,2,2,6825,6825,1991, 4 , G2 ,0,2/26/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3038,12, ,G7, 4524 PARK AVENUE                          ,            ,10457,0,0,0,3411,0,0, 4 , G7 ,0,5/10/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3038,13, ,G7, PARK AVENUE                               ,            ,10457,0,0,0,2937,0,0, 4 , G7 ,0,5/10/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,2,3038,29, ,D1, 2271 WASHINGTON AVENUE                    ,            ,10457,118,0,118,31412,111767,2008, 4 , G6 ,1000000,9/10/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3038,31, ,  , 2269 WASHINGTON AVENUE                    ,            ,10457,0,0,0,0,0,0, 4 , G7 ,0,9/12/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,  ,3038,32, ,  , WASHINGTON AVENUE                         ,            ,10457,0,0,0,0,0,0, 4 , G7 ,0,9/12/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3051,28, ,G6, 544 EAST 183 STREET                       ,            ,10457,0,0,0,3760,0,0, 4 , G7 ,0,8/14/2007
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3053,71, ,G7, WASHINGTON AVENUE                         ,            ,10458,0,0,0,2090,0,0, 4 , G7 ,225000,12/4/2007
2,BATHGATE                 ,30  WAREHOUSES                              ,  ,3038,35, ,  , 2261 WASHINGTON AVENUE                    ,            ,10457,0,0,0,0,0,0, 4 , E1 ,815000,10/17/2007
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3051,34, ,G6, 4507 THIRD AVENUE                         ,            ,10457,0,0,0,15217,0,0, 4 , E9 ,5100000,8/14/2007
2,BATHGATE                 ,30  WAREHOUSES                              ,4,3051,40, ,V1, 4497 3 AVENUE                             ,            ,10457,0,0,0,3074,0,0, 4 , E9 ,0,8/14/2007
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,  ,3033,8, ,  , 2502 WEBSTER AVENUE                       ,            ,10458,0,0,0,0,0,0, 4 , V9 ,1104902,2/23/2007
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,4,3034,24, ,V1, 450 EAST 178 STREET                       ,            ,10457,0,0,0,3240,0,0, 4 , V1 ,205000,1/19/2007
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,1,3035,54, ,C0, 457 EAST 178 STREET                       ,            ,10457,3,0,3,1800,4694,2007, 4 , V9 ,10,5/29/2007
2,BATHGATE                 ,33  EDUCATIONAL FACILITIES                  ,4,2929,8, ,W9, 3872 THIRD AVENUE                         ,            ,10457,0,1,1,44549,67625,2003, 4 , W9 ,506983,7/12/2007
2,BATHGATE                 ,33  EDUCATIONAL FACILITIES                  ,4,2929,8, ,W9, 3872 THIRD AVENUE                         ,            ,10457,0,1,1,44549,67625,2003, 4 , W9 ,506983,7/12/2007
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,2924,39, ,V1, 4169 3 AVENUE                             ,            ,10457,0,0,0,2983,0,0, 4 , Z9 ,0,5/23/2007
2,BATHGATE                 ,41  TAX CLASS 4 - OTHER                     ,4,3037,10, ,Z9, 4400 PARK AVENUE                          ,            ,10457,0,0,0,2275,0,0, 4 , Z9 ,100000,8/15/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,47, ,A5, 1116 EAST 212 STREET                      ,            ,10469,1,0,1,2250,1920,1950, 1 , A5 ,0,4/21/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,169, ,A5, 1132 EAST 213 STREET                      ,            ,10469,1,0,1,2145,1760,1950, 1 , A5 ,420000,8/29/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,46, ,A5, 1106 EAST 214TH                           ,            ,10469,1,0,1,1710,1813,1945, 1 , A5 ,160000,10/3/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,46, ,A5, 1106 EAST 214TH                           ,            ,10469,1,0,1,1710,1813,1945, 1 , A5 ,0,10/3/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4708,131, ,A5, 1125 EAST 213TH STREET                    ,            ,10469,1,0,1,2025,1140,1945, 1 , A5 ,380000,10/16/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4710,119, ,A5, 1104B EAST 216 STREET                     ,            ,10469,1,0,1,1827,1701,1945, 1 , A5 ,420000,4/20/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,196, ,A5, 1321 HICKS STREET                         ,            ,10469,1,0,1,1710,1582,1950, 1 , A5 ,440000,8/29/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,196, ,A5, 1321 HICKS STREET                         ,            ,10469,1,0,1,1710,1582,1950, 1 , A5 ,250000,5/16/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,196, ,A5, 1321 HICKS STREET                         ,            ,10469,1,0,1,1710,1582,1950, 1 , A5 ,130000,4/4/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4714,11, ,A5, 1138 EAST 219TH STREET                    ,            ,10469,1,0,1,1737,1831,1950, 1 , A5 ,0,12/30/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,51, ,A9, 3830 LACONIA AVENUE                       ,            ,10469,1,0,1,1937,1690,1950, 1 , A9 ,415000,10/30/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,78, ,A9, 1453 STICKNEY PLACE                       ,            ,10469,1,0,1,1638,1690,1950, 1 , A9 ,427450,10/30/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4718,8, ,A1, 1414 OAKLEY STREET                        ,            ,10469,1,0,1,2375,2955,1920, 1 , A1 ,448300,6/14/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,22, ,A2, 1483 HICKS STREET                         ,            ,10469,1,0,1,2375,1764,1915, 1 , A2 ,0,6/29/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,37, ,A1, 1467 HICKS STREET                         ,            ,10469,1,0,1,2375,1785,1910, 1 , A1 ,440000,7/31/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,46, ,A9, 1451 HICKS STREET                         ,            ,10469,1,0,1,1710,1890,1945, 1 , A9 ,0,8/8/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4727,4, ,A5, 3541 KINGSLAND AVENUE                     ,            ,10469,1,0,1,1818,1528,1960, 1 , A5 ,303022,10/15/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4729,60, ,A5, 3407 GUNTHER AVENUE                       ,            ,10469,1,0,1,1710,1714,1950, 1 , A5 ,415000,7/18/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4729,60, ,A5, 3407 GUNTHER AVENUE                       ,            ,10469,1,0,1,1710,1714,1950, 1 , A5 ,316000,1/19/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,43, ,A5, 3414 GUNTHER AVENUE                       ,            ,10469,1,0,1,1710,1714,1950, 1 , A5 ,0,10/11/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,48, ,A5, 3424 GUNTHER AVENUE                       ,            ,10469,1,0,1,1710,1714,1950, 1 , A5 ,0,3/15/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4733,14, ,A5, 3341 BOUCK AVENUE                         ,            ,10469,1,0,1,1900,1681,1940, 1 , A5 ,400000,4/4/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4733,17, ,A5, 3335 BOUCK AVENUE                         ,            ,10469,1,0,1,1900,1567,1940, 1 , A5 ,323000,12/26/2007
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,48, ,A5, 3310 BOUCK                                ,            ,10469,1,0,1,2300,1681,1940, 1 , A5 ,450000,2/1/2007
