BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2A,3037,99, ,C3, 2137 WASHINGTON AVENUE                    ,            ,10457,4,0,4,2719,3348,1901, 2 , C3 ,10,4/17/2009
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,2, ,C1, 4678 PARK AVENUE                          ,            ,10458,8,0,8,3417,9360,1910, 2 , C1 ,0,11/4/2009
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3041,3, ,C1, 4682 PARK AVENUE                          ,            ,10458,8,0,8,3425,9360,1910, 2 , C1 ,0,11/4/2009
2,BATHGATE                 ,07  RENTALS - WALKUP APARTMENTS             ,2B,3048,20, ,C1, 2190 BATHGATE AVE                         ,            ,10457,7,0,7,2417,5400,1931, 2 , C1 ,100000,2/19/2009
2,BATHGATE                 ,08  RENTALS - ELEVATOR APARTMENTS           ,2,3050,10, ,D1, 2240 WASHINGTON AVENUE                    ,            ,10457,68,1,69,13424,54365,2010, 2 , D1 ,0,9/30/2009
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178TH STREET, 1E                 ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,24000,1/21/2009
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178TH STREET, 6E                 ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,20000,12/9/2009
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3035,48, ,D4," 463 EAST 178TH STREET, 5D                 ",            ,10457,0,0,0,0,0,1935, 2 , D4 ,50000,12/9/2009
2,BATHGATE                 ,10  COOPS - ELEVATOR APARTMENTS             ,2,3044,40, ,D4," 495 EAST 178TH STREET, 5G                 ",            ,10457,0,0,0,0,0,1941, 2 , D4 ,20000,11/2/2009
2,BATHGATE                 ,22  STORE BUILDINGS                         ,4,2909,19, ,K1, 452 EAST TREMONT AVENUE                   ,            ,10457,0,1,1,2985,1775,1953, 4 , K1 ,336000,7/23/2009
2,BATHGATE                 ,26  OTHER HOTELS                            ,4,3052,30, ,H4, 2330 BATHGATE AVENUE                      ,            ,10458,26,0,26,4350,14533,2009, 4 , H4 ,125000,7/27/2009
2,BATHGATE                 ,29  COMMERCIAL GARAGES                      ,4,3048,55, ,G7, EAST 181 STREET                           ,            ,10457,0,0,0,4681,0,0, 4 , G7 ,700000,5/28/2009
2,BATHGATE                 ,31  COMMERCIAL VACANT LAND                  ,2A,2912,25, ,S4, 3827 3RD AVENUE                           ,            ,10457,4,1,5,2000,3233,2011, 4 , V1 ,185000,7/7/2009
2,BATHGATE                 ,37  RELIGIOUS FACILITIES                    ,4,3038,16, ,M1, 442 EAST 183 STREET                       ,            ,10458,0,1,1,4500,9000,1931, 4 , M9 ,860000,7/15/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4706,32, ,A2, 3540 LACONIA AVENUE                       ,            ,10469,1,0,1,2500,2104,1935, 1 , A2 ,0,2/20/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4707,59, ,A5, 1108 EAST 213 STREET                      ,            ,10469,1,0,1,1494,1512,1950, 1 , A5 ,370000,5/4/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4710,108, ,A5, 1113 EAST 215 STREET                      ,            ,10469,1,0,1,1710,1798,1945, 1 , A5 ,0,6/24/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4711,98, ,A5, 1317 HICKS STREET                         ,            ,10469,1,0,1,1710,1701,1950, 1 , A5 ,258570,6/4/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4715,65, ,A9, 1126 EAST 221ST STREET                    ,            ,10469,1,0,1,1746,1690,1950, 1 , A9 ,0,10/5/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4722,65, ,A2, 1478 HICKS STREET                         ,            ,10469,1,0,1,2375,2024,1910, 1 , A2 ,0,11/6/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4725,46, ,A9, 1451 HICKS STREET                         ,            ,10469,1,0,1,1710,1890,1945, 1 , A9 ,0,5/10/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,39, ,S1, 3406 GUNTHER AVENUE                       ,            ,10469,1,1,2,1710,1889,1950, 1 , S1 ,325000,9/4/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4730,51, ,A1, 3434 GUNTHER AVENUE                       ,            ,10469,1,0,1,2375,2232,1901, 1 , A1 ,349990,10/9/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4733,90, ,A5, 3315 BOUCK AVENUE                         ,            ,10469,1,0,1,1900,1681,1940, 1 , A5 ,260000,9/17/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,54, ,A5, 3322 BOUCK AVENUE                         ,            ,10469,1,0,1,1900,1681,1940, 1 , A5 ,0,8/21/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,74, ,A5, 1278 GIVAN AVENUE                         ,            ,10469,1,0,1,1887,1920,1955, 1 , A5 ,312000,6/12/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,75, ,A5, 1280 GIVAN AVE                            ,            ,10469,1,0,1,1891,1920,1955, 1 , A5 ,0,9/18/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,76, ,A5, 1282 GIVAN AVENUE                         ,            ,10469,1,0,1,1895,1920,1955, 1 , A5 ,315000,8/5/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4734,176, ,A5, 1284 GIVAN AVENUE                         ,            ,10469,1,0,1,1899,1920,1955, 1 , A5 ,308510,10/28/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4735,45, ,A5, 3328 WILSON AVENUE                        ,            ,10469,1,0,1,1900,1254,1930, 1 , A5 ,0,1/23/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,23, ,A5, 3215 FISH AVENUE                          ,            ,10469,1,0,1,2500,1742,1930, 1 , A5 ,330000,3/30/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4739,140, ,A5, 3208 WILSON AVENUE                        ,            ,10469,1,0,1,2000,1440,1940, 1 , A5 ,310000,4/17/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4740,1, ,A5, 3246 FISH AVENUE                          ,            ,10469,1,0,1,2500,1778,1935, 1 , A5 ,380000,3/25/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,45, ,A5, 3236 FENTON AVENUE                        ,            ,10469,1,0,1,2050,1280,1920, 1 , A5 ,300000,10/5/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4742,51, ,A5, 3248 FENTON AVENUE                        ,            ,10469,1,0,1,2050,1320,1920, 1 , A5 ,364000,1/12/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4744,19, ,A2, 3323 MICKLE AVENUE                        ,            ,10469,1,0,1,2375,722,1930, 1 , A2 ,0,5/1/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4746,32, ,A5, 3214 CORSA AVE                            ,            ,10469,1,0,1,2925,1400,1950, 1 , A5 ,0,6/29/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4749,16, ,A5, 3343 TIEMANN AVENUE                       ,            ,10469,1,0,1,1710,1714,1955, 1 , A5 ,0,7/14/2009
2,BAYCHESTER               ,01  ONE FAMILY HOMES                        ,1,4751,55, ,A2, 3330 GUNTHER AVENUE                       ,            ,10469,1,0,1,2090,948,1960, 1 , A2 ,1000,8/10/2009
