BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,265, ,A3, 6 NICOLOSI LOOP                           ,            ,10312,1,0,1,11100,7296,1990, 1 , A3 ,0,6/10/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6475,265, ,A3, 6 NICOLOSI LOOP                           ,            ,10312,1,0,1,11100,7296,1990, 1 , A3 ,0,5/29/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,65, ,A3, 45 WENDY DRIVE                            ,            ,10312,1,0,1,14820,3966,1985, 1 , A9 ,700000,9/2/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,69, ,A1, 304 BERTRAM AVENUE                        ,            ,10312,1,0,1,14940,5204,1986, 1 , A1 ,1330000,4/7/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6499,116, ,A1, 44 WENDY DRIVE                            ,            ,10312,1,0,1,16000,3800,1985, 1 , A1 ,975000,9/3/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6517,23, ,A9, 263 ARBUTUS AVENUE                        ,            ,10312,1,0,1,10368,4690,1986, 1 , A9 ,950000,5/14/2009
5,ANNADALE                 ,01  ONE FAMILY HOMES                        ,1,6523,9, ,A1, 145 ARBUTUS AVENUE                        ,            ,10312,1,0,1,13130,1583,1901, 1 , A1 ,0,7/24/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5405,15, ,B2, 88 LENZIE STREET                          ,            ,10312,2,0,2,7500,3498,1920, 1 , B2 ,0,11/10/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,5408,13, ,B9, 176 BATHGATE STREET                       ,            ,10312,2,0,2,5000,2238,1995, 1 , B9 ,410000,7/24/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6205,89, ,B9, 27 SEGUINE PLACE                          ,            ,10312,2,0,2,3250,1804,1986, 1 , B9 ,0,10/21/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6205,93, ,B9, 39 SEGUINE PLACE                          ,            ,10312,2,0,2,3250,1804,1986, 1 , B9 ,415000,9/23/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6205,100, ,B9, 59 SEGUINE PLACE                          ,            ,10312,2,0,2,3250,2160,1985, 1 , B9 ,0,6/3/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,28, ,B2, 217 MOSELY AVENUE                         ,            ,10312,2,0,2,3900,2092,2007, 1 , B2 ,544763,6/5/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,28, ,B2, 217 MOSELY AVENUE                         ,            ,10312,2,0,2,3900,2092,2007, 1 , B2 ,332666,6/5/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6209,70, ,B2, 193 MOSELY AVENUE                         ,            ,10312,2,0,2,2665,2092,2007, 1 , B2 ,549855,3/5/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,16, ,B2, 68 JEANNETTE AVENUE                       ,            ,10312,2,0,2,4000,2400,2007, 1 , B2 ,753505,1/22/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,19, ,B2, 72 JEANNETTE AVENUE                       ,            ,10312,2,0,2,4000,2400,2007, 1 , B2 ,730000,6/15/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,26, ,B2, 88 JEANNETTE AVENUE                       ,            ,10312,2,0,2,3000,2048,2005, 1 , B2 ,0,6/18/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6212,35, ,B9, 43 LUCY LOOP                              ,            ,10312,2,0,2,2870,2200,2000, 1 , B9 ,475000,5/7/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6221,8, ,B2, 1000 ARDEN AVENUE                         ,            ,10312,2,0,2,1595,1800,2005, 1 , B2 ,0,3/20/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6226,145, ,B2, 919 CARLTON BOULEVARD                     ,            ,10312,2,0,2,5600,2579,1950, 1 , B2 ,427000,9/10/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6242,6, ,B2, 14 MOSELY AVENUE                          ,            ,10312,2,0,2,5500,3480,1995, 1 , B2 ,735000,12/14/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6249,640, ,B2, 27 TENAFLY PLACE                          ,            ,10312,2,0,2,4583,3681,2007, 1 , B2 ,763687,8/10/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6251,18, ,B2, 70 DOWNES AVENUE                          ,            ,10312,2,0,2,9558,2440,1985, 1 , B2 ,615000,6/15/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6251,32, ,B2, 42 DOWNES AVENUE                          ,            ,10312,2,0,2,5959,3440,1985, 1 , B2 ,660000,2/10/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6251,87, ,B2, 127 BENNETT AVENUE                        ,            ,10312,2,0,2,4000,2800,1993, 1 , B2 ,0,2/27/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6252,27, ,B2, 10 BUFFINGTON AVENUE                      ,            ,10312,2,0,2,6000,2440,1985, 1 , B2 ,0,8/19/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6254,41, ,B2, 60 NORTH RAILROAD ST                      ,            ,10312,2,0,2,4008,2310,2009, 1 , B2 ,0,6/22/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6254,133, ,B2, 141 SOUTH RAILROAD ST                     ,            ,10312,2,0,2,3600,2496,2003, 1 , B2 ,565000,11/12/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6258,4, ,B1, 76 JEFFERSON BOULEVARD                    ,            ,10312,2,0,2,6000,1470,1935, 1 , B1 ,575000,1/30/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6261,1, ,B2, 263 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,10600,2416,1920, 1 , B2 ,0,3/6/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6265,39, ,B2, 286 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,6000,2758,1975, 1 , B2 ,0,5/5/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6266,9, ,B2, 314 SHELDON AVENUE                        ,            ,10312,2,0,2,8000,2186,1986, 1 , B2 ,0,10/27/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6271,17, ,B2, 462 JEFFERSON BOULEVARD                   ,            ,10312,2,0,2,12000,3138,2011, 1 , B2 ,680000,10/1/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6278,4, ,B2, 279 EDGEGROVE AVENUE                      ,            ,10312,2,0,2,10000,2304,1960, 1 , B2 ,0,10/20/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6321,47, ,B2, 5251 AMBOY ROAD                           ,            ,10312,2,0,2,4100,2012,1980, 1 , B2 ,499900,12/9/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6359,5, ,B2, 65 RYAN PLACE                             ,            ,10312,2,0,2,4000,2364,1984, 1 , B2 ,0,5/6/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6403,16, ,B2, 361 KINGHORN STREET                       ,            ,10312,2,0,2,4000,3200,2001, 1 , B2 ,0,12/17/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6431,167, ,B9, 391 POILLON AVENUE                        ,            ,10312,2,0,2,21780,8259,1998, 1 , B9 ,925000,10/23/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6431,167, ,B9, 391 POILLON AVENUE                        ,            ,10312,2,0,2,21780,8259,1998, 1 , B9 ,0,5/27/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6459,31, ,B9, 357 PHILIP AVENUE                         ,            ,10312,2,0,2,3880,2150,1987, 1 , B9 ,464000,3/12/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6475,110, ,B2, 67 NICOLOSI LOOP                          ,            ,10312,2,0,2,15431,9051,2006, 1 , B2 ,3000000,12/1/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6475,515, ,B2, 361 ARBUTUS AVENUE                        ,            ,10312,2,0,2,13650,4576,1997, 1 , B2 ,850000,7/15/2009
5,ANNADALE                 ,02  TWO FAMILY HOMES                        ,1,6475,515, ,B2, 361 ARBUTUS AVENUE                        ,            ,10312,2,0,2,13650,4576,1997, 1 , B2 ,0,3/16/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5405,19, ,V0, LENZIE STREET                             ,            ,10312,0,0,0,2500,0,0, 1 , V0 ,0,11/10/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5408,23, ,V0, BATHGATE STREET                           ,            ,10312,0,0,0,5000,0,0, 1 , V0 ,0,8/26/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,6249,39, ,  , BENNETT AVENUE                            ,            ,10312,0,0,0,0,0,0, 1 , V0 ,0,10/7/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,  ,6249,39, ,  , BENNETT AVENUE                            ,            ,10312,0,0,0,0,0,0, 1 , V0 ,705000,8/31/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1,6266,11, ,B2, 310 SHELDON AVENUE                        ,            ,10312,2,0,2,4000,2150,2010, 1 , V0 ,505000,4/4/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6271,12, ,V0, JEFFERSON BOULEVARD                       ,            ,10312,0,0,0,7000,0,0, 1 , V0 ,225000,3/25/2009
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,6323,11, ,V0, AMBOY ROAD                                ,            ,10312,0,0,0,8850,0,0, 1 , V0 ,0,10/16/2009
